rgt,cycle,trans_type,lat_req,lon_req,asc_req,lon_actual,lat_actual,asc_actual,trans_file,crr_id,tdif,conflict,priority,accept,,,,
1070,0,0,6.0588,-49.79,0,,,,V2.0,,,,1,y,,,,
1070,0,1,72.433,130.08,1,,,,V2.0,,,,1,y,,,,
1070,0,0,-38.522,114.92,1,,,,V2.0,,,,1,y,,,,
1070,0,1,-53.528,-66.6,0,,,,V2.0,,,,1,y,,,,
1071,0,0,57.118,-79.619,0,,,,V2.0,,,,1,y,,,,
1071,0,1,75.578,108.13,1,,,,V2.0,,,,1,y,,,,
1071,0,0,-1.6621,95.242,1,,,,V2.0,,,,1,y,,,,
1072,0,1,12.778,-97.706,0,,,,V2.0,,,,1,y,,,,
1072,0,0,66.623,-105.39,0,,,,V2.0,,,,1,y,,,,
1072,0,1,70.382,81.991,1,,,,V2.0,,,,1,y,,,,
1072,0,0,7.6229,72.553,1,,,,V2.0,,,,1,y,,,,
1073,0,1,33.075,-123.5,0,,,,V2.0,,,,1,y,,,,
1073,0,0,69.614,-129.96,0,,,,V2.0,,,,1,y,,,,
1073,0,1,69.278,57.977,1,,,,V2.0,,,,1,y,,,,
1073,0,0,-28.807,45.193,1,,,,V2.0,,,,1,y,,,,
1073,0,1,-31.005,-140.44,0,,,,V2.0,,,,1,y,,,,
1073,0,0,-1.142,-143.55,0,,,,V2.0,,,,1,y,,,,
1074,0,1,55.203,-150.14,0,,,,V2.0,,,,1,y,,,,
1074,0,0,70.221,-153.81,0,,,,V2.0,,,,1,y,,,,
1074,0,1,68.019,33.947,1,,,,V2.0,,,,1,y,,,,
1074,0,0,-37.872,20.524,1,,,,V2.0,,,,1,y,,,,
1074,0,1,-31.804,-163.96,0,,,,V2.0,,,,1,y,,,,
1075,0,0,19.331,-169.24,0,,,,V2.0,,,,1,y,,,,
1075,0,1,65.644,9.6359,1,,,,V2.0,,,,1,y,,,,
1075,0,0,1.7063,1.1016,1,,,,V2.0,,,,1,y,,,,
1075,0,1,-47.048,174.32,0,,,,V2.0,,,,1,y,,,,
1076,0,0,16.777,167.4,0,,,,V2.0,,,,1,y,,,,
1076,0,1,51.556,163.22,0,,,,V2.0,,,,1,y,,,,
1076,0,0,71.046,158.63,0,,,,V2.0,,,,1,y,,,,
1076,0,1,-43.076,150.16,0,,,,V2.0,,,,1,y,,,,
1077,0,0,5.5813,144.92,0,,,,V2.0,,,,1,y,,,,
1077,0,1,31.806,142.17,0,,,,V2.0,,,,1,y,,,,
1077,0,0,72.155,134.55,0,,,,V2.0,,,,1,y,,,,
1077,0,1,2.1742,-46.089,1,,,,V2.0,,,,1,y,,,,
1077,0,0,-34.392,-49.919,1,,,,V2.0,,,,1,y,,,,
1077,0,1,-37.513,125.85,0,,,,V2.0,,,,1,y,,,,
1078,0,0,74.675,109.68,0,,,,V2.0,,,,1,y,,,,
1078,0,1,60.565,-62.434,1,,,,V2.0,,,,1,y,,,,
1078,0,0,40.374,-65.597,1,,,,V2.0,,,,1,y,,,,
1078,0,1,20.574,-67.837,1,,,,V2.0,,,,1,y,,,,
1078,0,0,-20.849,-72.046,1,,,,V2.0,,,,1,y,,,,
1078,0,1,-32.483,-73.317,1,,,,V2.0,,,,1,y,,,,
1078,0,0,-55.8,-76.515,1,,,,V2.0,,,,1,y,,,,
1078,0,1,-6.0902,98.851,0,,,,V2.0,,,,1,y,,,,
1079,0,0,72.937,86.966,0,,,,V2.0,,,,1,y,,,,
1079,0,1,58.513,-86.47,1,,,,V2.0,,,,1,y,,,,
1079,0,0,10.187,-92.525,1,,,,V2.0,,,,1,y,,,,
1080,0,1,9.4137,73.677,0,,,,V2.0,,,,1,y,,,,
1080,0,0,69.305,64.806,0,,,,V2.0,,,,1,y,,,,
1080,0,1,66.122,-108.34,1,,,,V2.0,,,,1,y,,,,
1080,0,0,22.989,-114.82,1,,,,V2.0,,,,1,y,,,,
1081,0,1,3.489,50.652,0,,,,V2.0,,,,1,y,,,,
1081,0,0,66.775,41.984,0,,,,V2.0,,,,1,y,,,,
1081,0,1,70.389,-130.58,1,,,,V2.0,,,,1,y,,,,
1081,0,0,51.689,-134.89,1,,,,V2.0,,,,1,y,,,,
1081,0,1,-3.4105,-141.13,1,,,,V2.0,,,,1,y,,,,
1081,0,0,-31.032,-144.01,1,,,,V2.0,,,,1,y,,,,
1081,0,1,-35.623,31.139,0,,,,V2.0,,,,1,y,,,,
1082,0,0,70.095,17.28,0,,,,V2.0,,,,1,y,,,,
1082,0,1,70.264,-154.24,1,,,,V2.0,,,,1,y,,,,
1082,0,0,51.209,-158.58,1,,,,V2.0,,,,1,y,,,,
1082,0,1,27.3,-161.6,1,,,,V2.0,,,,1,y,,,,
1082,0,0,-31.514,-167.69,1,,,,V2.0,,,,1,y,,,,
1083,0,1,1.892,3.5748,0,,,,V2.0,,,,1,y,,,,
1083,0,0,63.138,-4.3066,0,,,,V2.0,,,,1,y,,,,
1083,0,1,12.743,173.26,1,,,,V2.0,,,,1,y,,,,
1083,0,0,-54.369,165.63,1,,,,V2.0,,,,1,y,,,,
1084,0,1,71.488,159,1,,,,V2.0,,,,1,y,,,,
1084,0,0,45.319,153.33,1,,,,V2.0,,,,1,y,,,,
1084,0,1,12.262,149.59,1,,,,V2.0,,,,1,y,,,,
1084,0,0,-44.235,143.52,1,,,,V2.0,,,,1,y,,,,
1084,0,1,-26.538,-40.744,0,,,,V2.0,,,,1,y,,,,
1085,0,0,1.2564,-43.599,0,,,,V2.0,,,,1,y,,,,
1085,0,1,72.59,135.86,1,,,,V2.0,,,,1,y,,,,
1085,0,0,-37.887,120.71,1,,,,V2.0,,,,1,y,,,,
1085,0,1,-45.611,-62.072,0,,,,V2.0,,,,1,y,,,,
1086,0,0,22.538,-69.389,0,,,,V2.0,,,,1,y,,,,
1086,0,1,38.186,-71.153,0,,,,V2.0,,,,1,y,,,,
1086,0,0,61.558,-74.8,0,,,,V2.0,,,,1,y,,,,
1086,0,1,74.163,113.02,1,,,,V2.0,,,,1,y,,,,
1086,0,0,-7.5814,100.36,1,,,,V2.0,,,,1,y,,,,
1087,0,1,9.7382,-91.688,0,,,,V2.0,,,,1,y,,,,
1087,0,0,64.408,-99.085,0,,,,V2.0,,,,1,y,,,,
1087,0,1,73.22,88.912,1,,,,V2.0,,,,1,y,,,,
1087,0,0,4.582,77.958,1,,,,V2.0,,,,1,y,,,,
1088,0,1,27.326,-117.14,0,,,,V2.0,,,,1,y,,,,
1088,0,0,70.413,-124.54,0,,,,V2.0,,,,1,y,,,,
1088,0,1,69.12,63.632,1,,,,V2.0,,,,1,y,,,,
1088,0,0,12.106,55.097,1,,,,V2.0,,,,1,y,,,,
1088,0,1,-30.847,-134.74,0,,,,V2.0,,,,1,y,,,,
1088,0,0,-5.9431,-137.35,0,,,,V2.0,,,,1,y,,,,
1089,0,1,56.313,-144.62,0,,,,V2.0,,,,1,y,,,,
1089,0,0,69.608,-147.87,0,,,,V2.0,,,,1,y,,,,
1089,0,1,65.805,39.007,1,,,,V2.0,,,,1,y,,,,
1089,0,0,-37.552,26.273,1,,,,V2.0,,,,1,y,,,,
1089,0,1,-31.647,-158.27,0,,,,V2.0,,,,1,y,,,,
1090,0,0,23.647,-163.98,0,,,,V2.0,,,,1,y,,,,
1090,0,1,68.965,16.348,1,,,,V2.0,,,,1,y,,,,
1090,0,0,-3.4128,6.2998,1,,,,V2.0,,,,1,y,,,,
1090,0,1,-32.597,178.22,0,,,,V2.0,,,,1,y,,,,
1091,0,0,11.655,173.64,0,,,,V2.0,,,,1,y,,,,
1091,0,1,52.826,168.73,0,,,,V2.0,,,,1,y,,,,
1091,0,0,70.572,164.53,0,,,,V2.0,,,,1,y,,,,
1091,0,1,33.844,-13.432,1,,,,V2.0,,,,1,y,,,,
1091,0,0,6.6646,-16.311,1,,,,V2.0,,,,1,y,,,,
1091,0,1,-19.997,153.22,0,,,,V2.0,,,,1,y,,,,
1092,0,0,12.781,149.91,0,,,,V2.0,,,,1,y,,,,
1092,0,1,54.578,144.82,0,,,,V2.0,,,,1,y,,,,
1092,0,0,73.26494,139.74497,0,,,,V2.0,,,,1,y,,,,
1092,0,1,0.89682,-40.507,1,,,,V2.0,,,,1,y,,,,
1092,0,0,-26.746,-43.348,1,,,,V2.0,,,,1,y,,,,
1092,0,1,-36.083,131.38,0,,,,V2.0,,,,1,y,,,,
1093,0,0,73.73,115.9,0,,,,V2.0,,,,1,y,,,,
1093,0,1,57.871,-57.259,1,,,,V2.0,,,,1,y,,,,
1093,0,0,41.491,-59.745,1,,,,V2.0,,,,1,y,,,,
1093,0,1,21.376,-62.042,1,,,,V2.0,,,,1,y,,,,
1093,0,0,-59.116,-71.424,1,,,,V2.0,,,,1,y,,,,
1093,0,1,-10.886,105.05,0,,,,V2.0,,,,1,y,,,,
1094,0,0,76.245,90.796,0,,,,V2.0,,,,1,y,,,,
1094,0,1,54.856,-81.422,1,,,,V2.0,,,,1,y,,,,
1094,0,0,6.8203,-87.154,1,,,,V2.0,,,,1,y,,,,
1095,0,1,2.8536,80.046,0,,,,V2.0,,,,1,y,,,,
1095,0,0,67.883,70.984,0,,,,V2.0,,,,1,y,,,,
1095,0,1,66.597,-102.49,1,,,,V2.0,,,,1,y,,,,
1095,0,0,19.473,-109.48,1,,,,V2.0,,,,1,y,,,,
1096,0,1,12.773,55.427,0,,,,V2.0,,,,1,y,,,,
1096,0,0,68.04,47.313,0,,,,V2.0,,,,1,y,,,,
1096,0,1,69.024,-125.36,1,,,,V2.0,,,,1,y,,,,
1096,0,0,47.079,-129.86,1,,,,V2.0,,,,1,y,,,,
1096,0,1,-8.526,-135.93,1,,,,V2.0,,,,1,y,,,,
1096,0,0,-30.233,-138.21,1,,,,V2.0,,,,1,y,,,,
1096,0,1,-27.982,35.979,0,,,,V2.0,,,,1,y,,,,
1097,0,0,71.829,22.306,0,,,,V2.0,,,,1,y,,,,
1097,0,1,70.247,-148.54,1,,,,V2.0,,,,1,y,,,,
1097,0,0,53.277,-152.54,1,,,,V2.0,,,,1,y,,,,
1097,0,1,28.581,-155.75,1,,,,V2.0,,,,1,y,,,,
1097,0,0,-30.714,-161.89,1,,,,V2.0,,,,1,y,,,,
1097,0,1,-7.2217,10.198,0,,,,V2.0,,,,1,y,,,,
1098,0,0,56.477,2.7709,0,,,,V2.0,,,,1,y,,,,
1098,0,1,3.144,178,1,,,,V2.0,,,,1,y,,,,
1098,0,0,-48.826,172.21,1,,,,V2.0,,,,1,y,,,,
1099,0,1,5.8968,-14.735,0,,,,V2.0,,,,1,y,,,,
1099,0,0,36.27,-17.975,0,,,,V2.0,,,,1,y,,,,
1099,0,1,70.064,164.16,1,,,,V2.0,,,,1,y,,,,
1099,0,0,49.929,159.7,1,,,,V2.0,,,,1,y,,,,
1099,0,1,8.0981,154.88,1,,,,V2.0,,,,1,y,,,,
1099,0,0,-44.396,149.21,1,,,,V2.0,,,,1,y,,,,
1100,0,1,72.748,141.64,1,,,,V2.0,,,,1,y,,,,
1100,0,0,30.01,133.56,1,,,,V2.0,,,,1,y,,,,
1100,0,1,7.3005,131.18,1,,,,V2.0,,,,1,y,,,,
1100,0,0,-36.137,126.63,1,,,,V2.0,,,,1,y,,,,
1100,0,1,-41.646,-56.886,0,,,,V2.0,,,,1,y,,,,
1101,0,0,21.898,-63.612,0,,,,V2.0,,,,1,y,,,,
1101,0,1,40.097,-65.679,0,,,,V2.0,,,,1,y,,,,
1101,0,0,61.398,-69.056,0,,,,V2.0,,,,1,y,,,,
1101,0,1,73.378,118.32,1,,,,V2.0,,,,1,y,,,,
1101,0,0,-10.937,105.73,1,,,,V2.0,,,,1,y,,,,
1102,0,1,6.6978,-85.671,0,,,,V2.0,,,,1,y,,,,
1102,0,0,60.446,-92.467,0,,,,V2.0,,,,1,y,,,,
1102,0,1,77.4109,97.2324,1,,,,V2.0,,,,1,y,,,,
1102,0,0,14.665,84.687,1,,,,V2.0,,,,1,y,,,,
1103,0,1,19.492,-110.6,0,,,,V2.0,,,,1,y,,,,
1103,0,0,69.938,-118.66,0,,,,V2.0,,,,1,y,,,,
1103,0,1,68.965,69.287,1,,,,V2.0,,,,1,y,,,,
1103,0,0,21.386,61.765,1,,,,V2.0,,,,1,y,,,,
1103,0,1,-30.531,-129.07,0,,,,V2.0,,,,1,y,,,,
1103,0,0,-13.62,-130.87,0,,,,V2.0,,,,1,y,,,,
1104,0,1,55.364,-138.74,0,,,,V2.0,,,,1,y,,,,
1104,0,0,69.56,-142.14,0,,,,V2.0,,,,1,y,,,,
1104,0,1,68.807,45.62,1,,,,V2.0,,,,1,y,,,,
1104,0,0,-31.988,32.636,1,,,,V2.0,,,,1,y,,,,
1104,0,1,-31.485,-152.58,0,,,,V2.0,,,,1,y,,,,
1105,0,0,28.118,-158.76,0,,,,V2.0,,,,1,y,,,,
1105,0,1,71.653,23.065,1,,,,V2.0,,,,1,y,,,,
1105,0,0,-9.9656,11.351,1,,,,V2.0,,,,1,y,,,,
1105,0,1,-32.441,-176.09,0,,,,V2.0,,,,1,y,,,,
1106,0,0,7.4901,179.77,0,,,,V2.0,,,,1,y,,,,
1106,0,1,63.113,-3.203,1,,,,V2.0,,,,1,y,,,,
1106,0,0,2.3489,-11.033,1,,,,V2.0,,,,1,y,,,,
1106,0,1,-25.585,159.53,0,,,,V2.0,,,,1,y,,,,
1107,0,0,7.8167,156.12,0,,,,V2.0,,,,1,y,,,,
1107,0,1,55.527,150.37,0,,,,V2.0,,,,1,y,,,,
1107,0,0,72.622,145.76,0,,,,V2.0,,,,1,y,,,,
1107,0,1,-39.265,137.48,0,,,,V2.0,,,,1,y,,,,
1108,0,0,4.4608,132.84,0,,,,V2.0,,,,1,y,,,,
1108,0,1,24.137,130.81,0,,,,V2.0,,,,1,y,,,,
1108,0,0,73.098,121.92,0,,,,V2.0,,,,1,y,,,,
1108,0,1,11.141,-57.387,1,,,,V2.0,,,,1,y,,,,
1108,0,0,-47.249,-63.754,1,,,,V2.0,,,,1,y,,,,
1108,0,1,-12.008,110.87,0,,,,V2.0,,,,1,y,,,,
1109,0,0,77.026,95.941,0,,,,V2.0,,,,1,y,,,,
1109,0,1,61.523,-74.43,1,,,,V2.0,,,,1,y,,,,
1109,0,0,3.7829,-81.748,1,,,,V2.0,,,,1,y,,,,
1110,0,1,14.533,84.578,0,,,,V2.0,,,,1,y,,,,
1110,0,0,70.091,75.95,0,,,,V2.0,,,,1,y,,,,
1110,0,1,64.069,-97.459,1,,,,V2.0,,,,1,y,,,,
1110,0,0,14.678,-104.27,1,,,,V2.0,,,,1,y,,,,
1111,0,1,19.968,60.396,0,,,,V2.0,,,,1,y,,,,
1111,0,0,69.458,52.553,0,,,,V2.0,,,,1,y,,,,
1111,0,1,69.131,-119.61,1,,,,V2.0,,,,1,y,,,,
1111,0,0,36.091,-125.56,1,,,,V2.0,,,,1,y,,,,
1111,0,1,-14.115,-130.79,1,,,,V2.0,,,,1,y,,,,
1111,0,0,-31.342,-132.63,1,,,,V2.0,,,,1,y,,,,
1111,0,1,-21.289,40.968,0,,,,V2.0,,,,1,y,,,,
1112,0,0,71.825,28.019,0,,,,V2.0,,,,1,y,,,,
1112,0,1,70.551,-142.71,1,,,,V2.0,,,,1,y,,,,
1112,0,0,55.665,-146.43,1,,,,V2.0,,,,1,y,,,,
1112,0,1,16.117,-151.36,1,,,,V2.0,,,,1,y,,,,
1112,0,0,-31.186,-156.23,1,,,,V2.0,,,,1,y,,,,
1112,0,1,-38.009,19.227,0,,,,V2.0,,,,1,y,,,,
1113,0,0,64.082,6.8851,0,,,,V2.0,,,,1,y,,,,
1113,0,1,17.392,-174.85,1,,,,V2.0,,,,1,y,,,,
1113,0,0,-35.806,179.62,1,,,,V2.0,,,,1,y,,,,
1114,0,1,0.77049,-8.5113,0,,,,V2.0,,,,1,y,,,,
1114,0,0,33.393,-11.928,0,,,,V2.0,,,,1,y,,,,
1114,0,1,68.964,169.48,1,,,,V2.0,,,,1,y,,,,
1114,0,0,54.703,166.17,1,,,,V2.0,,,,1,y,,,,
1114,0,1,13.705,161.16,1,,,,V2.0,,,,1,y,,,,
1114,0,0,-18.604,157.89,1,,,,V2.0,,,,1,y,,,,
1115,0,1,72.904,147.43,1,,,,V2.0,,,,1,y,,,,
1115,0,0,30.008,139.27,1,,,,V2.0,,,,1,y,,,,
1115,0,1,4.0974,136.57,1,,,,V2.0,,,,1,y,,,,
1115,0,0,-36.298,132.32,1,,,,V2.0,,,,1,y,,,,
1115,0,1,-36.72,-51.784,0,,,,V2.0,,,,1,y,,,,
1116,0,0,10.216,-56.698,0,,,,V2.0,,,,1,y,,,,
1116,0,1,41.049,-60.089,0,,,,V2.0,,,,1,y,,,,
1116,0,0,61.235,-63.311,0,,,,V2.0,,,,1,y,,,,
1116,0,1,74.17,124.44,1,,,,V2.0,,,,1,y,,,,
1116,0,0,-11.892,111.34,1,,,,V2.0,,,,1,y,,,,
1116,0,1,-58.118,-72.278,0,,,,V2.0,,,,1,y,,,,
1116,0,0,-34.024,-75.723,0,,,,V2.0,,,,1,y,,,,
1116,0,1,-16.328,-77.642,0,,,,V2.0,,,,1,y,,,,
1117,0,0,58.698,-86.405,0,,,,V2.0,,,,1,y,,,,
1117,0,1,78.092,103.52,1,,,,V2.0,,,,1,y,,,,
1117,0,0,17.709,90.71,1,,,,V2.0,,,,1,y,,,,
1118,0,1,15.17,-104.44,0,,,,V2.0,,,,1,y,,,,
1118,0,0,66.774,-111.92,0,,,,V2.0,,,,1,y,,,,
1118,0,1,69.442,75.16,1,,,,V2.0,,,,1,y,,,,
1118,0,0,19.631,67.291,1,,,,V2.0,,,,1,y,,,,
1119,0,1,48.685,-131.98,0,,,,V2.0,,,,1,y,,,,
1119,0,0,68.943,-136.22,0,,,,V2.0,,,,1,y,,,,
1119,0,1,68.97,51.383,1,,,,V2.0,,,,1,y,,,,
1119,0,0,-20.827,39.564,1,,,,V2.0,,,,1,y,,,,
1119,0,1,-31.012,-146.92,0,,,,V2.0,,,,1,y,,,,
1120,0,0,17.248,-151.89,0,,,,V2.0,,,,1,y,,,,
1120,0,1,52.82,-156.23,0,,,,V2.0,,,,1,y,,,,
1120,0,0,70.246,-160.31,0,,,,V2.0,,,,1,y,,,,
1120,0,1,71.494,28.709,1,,,,V2.0,,,,1,y,,,,
1120,0,0,-31.509,14.78,1,,,,V2.0,,,,1,y,,,,
1120,0,1,-31.963,-170.44,0,,,,V2.0,,,,1,y,,,,
1121,0,0,17.885,-175.58,0,,,,V2.0,,,,1,y,,,,
1121,0,1,57.569,1.3462,1,,,,V2.0,,,,1,y,,,,
1121,0,0,1.074,-5.4509,1,,,,V2.0,,,,1,y,,,,
1121,0,1,-50.221,168.3,0,,,,V2.0,,,,1,y,,,,
1122,0,0,13.572,161.24,0,,,,V2.0,,,,1,y,,,,
1122,0,1,47.256,157.37,0,,,,V2.0,,,,1,y,,,,
1122,0,0,71.671,151.89,0,,,,V2.0,,,,1,y,,,,
1122,0,1,-43.715,143.76,0,,,,V2.0,,,,1,y,,,,
1123,0,0,4.9359,138.5,0,,,,V2.0,,,,1,y,,,,
1123,0,1,30.203,135.86,0,,,,V2.0,,,,1,y,,,,
1123,0,0,73.093,127.63,0,,,,V2.0,,,,1,y,,,,
1123,0,1,9.2245,-51.871,1,,,,V2.0,,,,1,y,,,,
1123,0,0,-42.488,-57.401,1,,,,V2.0,,,,1,y,,,,
1123,0,1,-38.79,119.51,0,,,,V2.0,,,,1,y,,,,
1124,0,0,77.336,101.41,0,,,,V2.0,,,,1,y,,,,
1124,0,1,60.892,-68.855,1,,,,V2.0,,,,1,y,,,,
1124,0,0,37.833,-72.4,1,,,,V2.0,,,,1,y,,,,
1124,0,1,24.901,-73.867,1,,,,V2.0,,,,1,y,,,,
1124,0,0,-16.687,-78.102,1,,,,V2.0,,,,1,y,,,,
1125,0,1,18.216,89.909,0,,,,V2.0,,,,1,y,,,,
1125,0,0,70.569,81.481,0,,,,V2.0,,,,1,y,,,,
1125,0,1,60.896,-92.477,1,,,,V2.0,,,,1,y,,,,
1125,0,0,12.433,-98.787,1,,,,V2.0,,,,1,y,,,,
1126,0,1,21.564,65.938,0,,,,V2.0,,,,1,y,,,,
1126,0,0,69.297,58.319,0,,,,V2.0,,,,1,y,,,,
1126,0,1,68.976,-113.95,1,,,,V2.0,,,,1,y,,,,
1126,0,0,30.029,-120.55,1,,,,V2.0,,,,1,y,,,,
1126,0,1,-17.627,-125.44,1,,,,V2.0,,,,1,y,,,,
1126,0,0,-31.659,-126.95,1,,,,V2.0,,,,1,y,,,,
1126,0,1,-28.627,47.469,0,,,,V2.0,,,,1,y,,,,
1127,0,0,66.767,35.497,0,,,,V2.0,,,,1,y,,,,
1127,0,1,69.017,-137.55,1,,,,V2.0,,,,1,y,,,,
1127,0,0,54.715,-140.88,1,,,,V2.0,,,,1,y,,,,
1127,0,1,2.5177,-147.02,1,,,,V2.0,,,,1,y,,,,
1127,0,0,-30.865,-150.48,1,,,,V2.0,,,,1,y,,,,
1127,0,1,-37.378,24.86,0,,,,V2.0,,,,1,y,,,,
1128,0,0,66.927,11.828,0,,,,V2.0,,,,1,y,,,,
1128,0,1,19.794,-168.89,1,,,,V2.0,,,,1,y,,,,
1128,0,0,-32.144,-174.25,1,,,,V2.0,,,,1,y,,,,
1129,0,1,1.2464,-2.8492,0,,,,V2.0,,,,1,y,,,,
1129,0,0,58.693,-9.8439,0,,,,V2.0,,,,1,y,,,,
1129,0,1,16.109,167.11,1,,,,V2.0,,,,1,y,,,,
1129,0,0,-25.62,162.86,1,,,,V2.0,,,,1,y,,,,
1130,0,1,71.646,152.58,1,,,,V2.0,,,,1,y,,,,
1130,0,0,55.495,148.4,1,,,,V2.0,,,,1,y,,,,
1130,0,1,4.8998,142.36,1,,,,V2.0,,,,1,y,,,,
1130,0,0,-39.951,137.58,1,,,,V2.0,,,,1,y,,,,
1130,0,1,-28.926,-46.97,0,,,,V2.0,,,,1,y,,,,
1131,0,0,8.1325,-50.778,0,,,,V2.0,,,,1,y,,,,
1131,0,1,72.282,129.23,1,,,,V2.0,,,,1,y,,,,
1131,0,0,-38.197,114.18,1,,,,V2.0,,,,1,y,,,,
1131,0,1,-59.065,-66.384,0,,,,V2.0,,,,1,y,,,,
1132,0,0,54.571,-79.949,0,,,,V2.0,,,,1,y,,,,
1132,0,1,75.899,107.56,1,,,,V2.0,,,,1,y,,,,
1132,0,0,-0.69491,94.56,1,,,,V2.0,,,,1,y,,,,
1133,0,1,12.611,-98.467,0,,,,V2.0,,,,1,y,,,,
1133,0,0,65.666,-105.9,0,,,,V2.0,,,,1,y,,,,
1133,0,1,70.231,81.156,1,,,,V2.0,,,,1,y,,,,
1133,0,0,12.271,72.244,1,,,,V2.0,,,,1,y,,,,
1134,0,1,34.824,-124.48,0,,,,V2.0,,,,1,y,,,,
1134,0,0,69.594,-130.73,0,,,,V2.0,,,,1,y,,,,
1134,0,1,69.285,57.201,1,,,,V2.0,,,,1,y,,,,
1134,0,0,-29.119,44.379,1,,,,V2.0,,,,1,y,,,,
1134,0,1,-31.012,-141.21,0,,,,V2.0,,,,1,y,,,,
1134,0,0,-1.3091,-144.31,0,,,,V2.0,,,,1,y,,,,
1135,0,1,55.361,-150.94,0,,,,V2.0,,,,1,y,,,,
1135,0,0,70.833,-154.82,0,,,,V2.0,,,,1,y,,,,
1135,0,1,68.494,33.321,1,,,,V2.0,,,,1,y,,,,
1135,0,0,-38.189,19.706,1,,,,V2.0,,,,1,y,,,,
1135,0,1,-31.964,-164.73,0,,,,V2.0,,,,1,y,,,,
1136,0,0,20.13,-170.1,0,,,,V2.0,,,,1,y,,,,
1136,0,1,63.428,8.2922,1,,,,V2.0,,,,1,y,,,,
1136,0,0,1.707,0.32296,1,,,,V2.0,,,,1,y,,,,
1136,0,1,-47.84,173.66,0,,,,V2.0,,,,1,y,,,,
1137,0,0,17.73,166.53,0,,,,V2.0,,,,1,y,,,,
1137,0,1,51.39,162.46,0,,,,V2.0,,,,1,y,,,,
1137,0,0,71.355,157.73,0,,,,V2.0,,,,1,y,,,,
1137,0,1,-45.938,149.77,0,,,,V2.0,,,,1,y,,,,
1138,0,0,10.695,143.63,0,,,,V2.0,,,,1,y,,,,
1138,0,1,31.799,141.39,0,,,,V2.0,,,,1,y,,,,
1138,0,0,71.99,133.84,0,,,,V2.0,,,,1,y,,,,
1138,0,1,2.8212,-46.803,1,,,,V2.0,,,,1,y,,,,
1138,0,0,-35.021,-50.772,1,,,,V2.0,,,,1,y,,,,
1138,0,1,-37.679,125.09,0,,,,V2.0,,,,1,y,,,,
1139,0,0,74.668,108.91,0,,,,V2.0,,,,1,y,,,,
1139,0,1,59.938,-63.343,1,,,,V2.0,,,,1,y,,,,
1139,0,0,40.222,-66.395,1,,,,V2.0,,,,1,y,,,,
1139,0,1,21.701,-68.497,1,,,,V2.0,,,,1,y,,,,
1139,0,0,-21.32,-72.874,1,,,,V2.0,,,,1,y,,,,
1139,0,1,-4.1781,97.881,0,,,,V2.0,,,,1,y,,,,
1140,0,0,72.778,86.262,0,,,,V2.0,,,,1,y,,,,
1140,0,1,58.672,-87.218,1,,,,V2.0,,,,1,y,,,,
1140,0,0,10.988,-93.223,1,,,,V2.0,,,,1,y,,,,
1141,0,1,16.453,72.181,0,,,,V2.0,,,,1,y,,,,
1141,0,0,69.304,64.028,0,,,,V2.0,,,,1,y,,,,
1141,0,1,66.123,-109.12,1,,,,V2.0,,,,1,y,,,,
1141,0,0,23.629,-115.53,1,,,,V2.0,,,,1,y,,,,
1142,0,1,2.0412,50.018,0,,,,V2.0,,,,1,y,,,,
1142,0,0,67.4,41.02,0,,,,V2.0,,,,1,y,,,,
1142,0,1,69.629,-131.63,1,,,,V2.0,,,,1,y,,,,
1142,0,0,51.378,-135.71,1,,,,V2.0,,,,1,y,,,,
1142,0,1,-2.7638,-141.84,1,,,,V2.0,,,,1,y,,,,
1142,0,0,-31.025,-144.79,1,,,,V2.0,,,,1,y,,,,
1142,0,1,-35.312,30.324,0,,,,V2.0,,,,1,y,,,,
1143,0,0,70.087,16.504,0,,,,V2.0,,,,1,y,,,,
1143,0,1,71.182,-154.66,1,,,,V2.0,,,,1,y,,,,
1143,0,0,50.898,-159.4,1,,,,V2.0,,,,1,y,,,,
1143,0,1,27.147,-162.39,1,,,,V2.0,,,,1,y,,,,
1143,0,0,-31.189,-168.43,1,,,,V2.0,,,,1,y,,,,
1144,0,1,2.525,2.7328,0,,,,V2.0,,,,1,y,,,,
1144,0,0,62.973,-5.0464,0,,,,V2.0,,,,1,y,,,,
1144,0,1,14.35,172.64,1,,,,V2.0,,,,1,y,,,,
1144,0,0,-32.787,167.77,1,,,,V2.0,,,,1,y,,,,
1145,0,1,70.858,157.97,1,,,,V2.0,,,,1,y,,,,
1145,0,0,55.019,154.03,1,,,,V2.0,,,,1,y,,,,
1145,0,1,11.782,148.76,1,,,,V2.0,,,,1,y,,,,
1145,0,0,-43.759,142.8,1,,,,V2.0,,,,1,y,,,,
1145,0,1,-26.379,-41.54,0,,,,V2.0,,,,1,y,,,,
1146,0,0,2.216,-44.474,0,,,,V2.0,,,,1,y,,,,
1146,0,1,71.645,134.67,1,,,,V2.0,,,,1,y,,,,
1146,0,0,-37.569,119.97,1,,,,V2.0,,,,1,y,,,,
1146,0,1,-46.563,-62.719,0,,,,V2.0,,,,1,y,,,,
1147,0,0,23.171,-70.235,0,,,,V2.0,,,,1,y,,,,
1147,0,1,38.338,-71.95,0,,,,V2.0,,,,1,y,,,,
1147,0,0,61.551,-75.577,0,,,,V2.0,,,,1,y,,,,
1147,0,1,74.642,112.5,1,,,,V2.0,,,,1,y,,,,
