rgt,trans_type,lat,lon
659,0,22.247,-63.908
659,1,40.446,-65.982
659,0,61.269,-69.287
659,1,73.664,118.21
659,0,-11.126,105.45
660,1,6.247,-85.886
660,0,59.841,-92.601
660,1,77.4818,97.0304
660,0,14.082,84.365
661,1,19.681,-110.87
661,0,70.125,-118.98
661,1,69.567,69.235
661,0,21.836,61.553
661,1,-30.025,-129.39
661,0,-12.632,-131.23
662,1,55.394,-139.01
662,0,69.809,-142.49
662,1,67.355,44.901
662,0,-32.335,32.337
662,1,-30.978,-152.9
663,0,27.349,-158.93
663,1,70.361,22.294
663,0,-11.753,10.91
663,1,-31.776,-176.43
664,0,5.5991,179.7
664,1,57.15397,173.43447
664,0,69.492,170.37
664,1,63.4,-3.3941
664,0,2.6399,-11.264
664,1,-18.057,158.47
665,0,7.5261,155.89
665,1,55.557,150.1
665,0,72.967,145.34
665,1,-39.236,137.22
666,0,10.091,132.01
666,1,24.486,130.52
666,0,73.285,121.57
666,1,11.272,-57.633
666,0,-46.485,-63.907
666,1,-11.499,110.56
667,0,75.8,96.544
667,1,61.335,-74.73
667,0,3.9139,-81.994
668,1,14.082,84.365
668,0,70.121,75.679
668,1,64.515,-97.607
668,0,14.969,-104.5
669,1,17.759,60.366
669,0,67.908,52.806
669,1,69.734,-119.66
669,0,36.061,-125.82
669,1,-12.866,-130.92
669,0,-30.416,-132.78
669,1,-20.143,40.588
670,0,70.592,28.257
670,1,69.89,-143.22
670,0,56.429,-146.55
670,1,12.888,-151.95
670,0,-30.896,-156.46
670,1,-37.98,18.964
671,0,66.961,5.8489
671,1,11.763,-175.68
671,0,-43.935,178.34
672,1,1.28,-8.8218
672,0,32.944,-12.136
672,1,69.25,169.32
672,0,56.738,166.27
672,1,15.436,161.07
672,0,-23.898,157.07
673,1,71.305,146.47
673,0,29.346,138.93
673,1,11.597,137.06
673,0,-36.479,132.04
673,1,-37.333,-51.97
674,0,10.086,-56.944
674,1,41.875,-60.454
674,0,60.63,-63.442
674,1,74.456,124.34
674,0,-11.921,111.08
674,1,-58.563,-72.452
674,0,-36.062,-75.743
674,1,-15.021,-78.036
675,0,59.362,-86.795
675,1,77.9049,103.0969
675,0,18.479,90.531
676,1,14.4,-104.62
676,0,67.436,-112.38
676,1,69.887,75.059
676,0,20.081,67.079
676,1,-31.92999,-123.46128
676,0,-18.98472,-124.86445
677,1,48.396,-132.19
677,0,69.015,-136.5
677,1,69.414,51.276
677,0,-21.654,39.217
677,1,-30.824,-147.21
678,0,10.391,-151.45
678,1,52.525,-156.44
678,0,70.431,-160.64
678,1,70.682,28.125
678,0,-31.531,14.518
678,1,-30.826,-170.82
679,0,7.8343,-174.81
679,1,58.016,1.1708
679,0,1.0451,-5.7134
679,1,-53.358,168.53
680,0,16.481,160.69
680,1,46.49,157.21
680,0,71.069,151.87
680,1,-44.48,143.6
681,0,13.607,137.36
681,1,29.115,135.72
681,0,73.595,127.12
681,1,8.7155,-52.182
681,0,-41.881,-57.582
681,1,-38.285,119.19
682,0,77.678,100.87
682,1,61.338,-69.019
682,0,37.485,-72.701
682,1,28.867,-73.694
682,0,-15.277,-78.216
683,1,18.565,89.613
683,0,71.071,81.026
683,1,61.342,-92.64
683,0,12.724,-99.017
684,1,22.073,65.625
684,0,69.484,57.995
684,1,69.579,-114.0
684,0,30.319,-120.77
684,1,-18.65423,-125.80646
684,0,-31.79098,-127.22848
684,1,-28.598,47.207
685,0,69.641,34.317
685,1,68.63,-137.94
685,0,56.115,-140.9
685,1,-2.4716,-147.78
685,0,-30.894,-150.75
685,1,-37.985,24.674
686,0,65.058,12.086
686,1,12.886,-169.86
686,0,-31.217,-174.4
687,1,1.2758,-3.1118
687,0,59.992,-10.363
687,1,17.68,167.02
687,0,-28.517,162.28
688,1,71.617,152.31
688,0,56.101,148.24
688,1,13.673,142.98
688,0,-39.661,137.36
688,1,-29.375,-47.18
689,0,8.322,-51.056
689,1,71.78,128.75
689,0,-38.384,113.9
689,1,-59.037,-66.649
690,0,54.441,-80.186
690,1,76.498,107.71
690,0,-1.3636,94.234
691,1,12.48,-98.714
691,0,66.012,-106.26
691,1,71.307,81.314
691,0,13.042,72.063
692,1,44.417,-125.93
692,0,70.12,-131.18
692,1,67.676,56.418
692,0,-29.306,44.099
692,1,-30.983,-141.48
692,0,-5.4397,-144.15
693,1,55.073,-151.15
693,0,71.384,-155.3
693,1,69.096,33.262
693,0,-38.376,19.424
693,1,-30.98,-165.1
694,0,11.514,-169.48
694,1,67.994,9.2836
694,0,1.8447,0.077094
694,1,-47.977,173.42
695,0,16.959,166.35
695,1,50.942,162.27
695,0,71.384,157.46
695,1,-47.177,149.68
696,0,12.485,143.19
696,1,30.87,141.24
696,0,71.389,133.84
696,1,2.6324,-47.082
696,0,-35.368,-51.072
696,1,-37.968,124.86
697,0,75.012,108.45
697,1,59.909,-63.608
697,0,40.193,-66.658
697,1,22.951,-68.624
697,0,-20.71,-73.07
697,1,-4.1489,97.618
698,0,72.807,85.989
698,1,58.643,-87.483
698,0,11.279,-93.453
699,1,15.836,71.985
699,0,69.327,63.76
699,1,66.416,-109.29
699,0,23.766,-115.78
700,1,2.0704,49.756
700,0,67.588,40.704
700,1,69.735,-131.86
700,0,52.143,-135.85
700,1,-3.4324,-142.17
700,0,-31.372,-145.09
700,1,-35.283,30.061
701,0,69.327,16.515
701,1,70.838,-155.06
701,0,57.064,-158.63
701,1,26.798,-162.69
701,0,-31.058,-168.67
702,1,2.8745,2.4383
702,0,63.002,-5.3129
702,1,14.001,172.35
702,0,-27.41579,168.11209
703,1,71.459,157.95
703,0,55.784,153.9
703,1,13.513,148.68
703,0,-43.311,142.6
703,1,-26.509,-41.785
704,0,2.8855,-44.8
704,1,71.458,134.33
704,0,-37.915,119.67
704,1,-46.534,-62.983
705,0,24.958,-70.686
705,1,38.049,-72.174
705,0,61.898,-75.913
705,1,75.241,112.59
705,0,-6.8038,99.399
706,1,11.841,-92.939
706,0,65.38,-100.38
706,1,73.198,87.863
706,0,4.3997,76.902
707,1,28.147,-118.27
707,0,70.12,-125.47
707,1,69.255,62.641
707,0,12.404,54.089
707,1,-30.188,-135.86
707,0,-5.86722,-138.40042
708,1,56.66,-145.72
708,0,70.595,-149.28
708,1,68.306,38.71
708,0,-37.422,25.25
708,1,-30.663,-159.42
709,0,18.08,-164.44
709,1,68.936,15.3
709,0,-2.002,5.4028
709,1,-43.215,178.47
710,0,13.758,172.39
710,1,56.343,167.09
710,0,69.49,163.88
710,1,33.502,-14.51
710,0,7.4418,-17.271
710,1,-37.02,154.08
711,0,13.53,148.79
711,1,38.529,146.05
711,0,71.388,139.55
711,1,1.3538,-41.5
711,0,-26.928,-44.406
711,1,-34.948,130.21
712,0,74.225,114.6
712,1,22.152,-62.999
712,0,-58.506,-72.343
712,1,-8.9452,103.81
713,0,75.326,90.354
713,1,57.532,-81.983
713,0,8.7178,-88.001
714,1,4.6432,78.829
714,0,69.808,69.302
714,1,67.2,-103.36
714,0,19.603,-110.51
715,1,12.956,54.37
715,0,68.063,46.267
715,1,70.682,-125.8
715,0,47.851,-130.79
715,1,-6.97138,-136.81344
715,0,-30.574,-139.29
715,1,-28.756,35.026
716,0,70.433,21.827
716,1,66.92432709,-150.6699236
716,0,53.254,-153.58
716,1,26.8,-156.98
716,0,-30.737,-162.93
716,1,-6.7188,9.109
717,0,57.136,1.6128
717,1,2.8005,176.93
717,0,-50.432,170.93
718,1,69.566,162.94
718,0,48.474,158.45
718,1,11.275,154.16
718,0,-47.273,147.77
718,1,-16.139,-37.171
718,0,-0.14892,-38.786
719,1,72.246,140.38
719,0,28.862,132.39
719,1,6.4708,130.06
719,0,-36.802,125.51
719,1,-42.093,-57.866
720,0,22.248,-64.687
720,1,40.924,-66.821
720,0,61.587,-70.135
720,1,73.033,117.12
720,0,-10.487,104.74
721,1,8.1613,-86.857
721,0,61.738,-93.782
721,1,77.3749,96.1654
721,0,13.842,83.565
722,1,19.195,-111.6
722,0,70.277,-119.82
722,1,68.625,68.137
722,0,21.682,60.758
722,1,-30.986,-130.06
722,0,-11.039,-132.17
723,1,56.182,-139.92
723,0,69.645,-143.21
723,1,66.57,43.892
723,0,-33.443,31.431
723,1,-31.939,-153.57
724,0,27.669,-159.75
724,1,70.045,21.398
724,0,-8.7162,10.439
724,1,-31.775,-177.21
725,0,2.7191,179.21
725,1,63.083,-4.2482
725,0,3.119,-11.994
725,1,-25.59119,158.48951
726,0,9.6011,154.9
726,1,54.757,149.46
726,0,71.858,145.06
726,1,-39.4,136.46
727,0,8.1654,131.43
727,1,24.321,129.76
727,0,73.121,120.87
727,1,11.598,-58.379
727,0,-49.648,-65.14
727,1,-11.665,109.8
728,0,75.638,95.87
728,1,61.183,-75.542
728,0,4.0799,-82.756
729,1,13.443,83.651
729,0,70.279,74.842
729,1,64.514,-98.385
729,0,15.609,-105.21
730,1,16.96,59.67
730,0,67.592,52.125
730,1,69.417,-120.55
730,0,39.569,-126.18
730,1,-12.387,-131.65
730,0,-31.213,-133.65
730,1,-21.099,39.91
731,0,70.429,27.54
731,1,69.738,-144.05
731,0,56.594,-147.3
731,1,16.413,-152.37
731,0,-31.687,-157.33
731,1,-38.304,18.225
732,0,63.473,5.9961
732,1,10.488,-176.59
732,0,-45.515,177.35
733,1,2.2347,-9.6959
733,0,31.821,-12.786
733,1,69.098,168.49
733,0,54.838,165.16
733,1,12.402,159.99
733,0,-14.954,157.23
734,1,72.093,146.02
734,0,30.623,138.3
734,1,5.0344,135.62
734,0,-35.844,131.34
734,1,-38.921,-52.555
735,0,11.046,-57.82
735,1,42.194,-61.273
735,0,60.314,-64.154
735,1,73.196,122.91
735,0,-11.921,110.3
735,1,-13.263,-78.994
736,0,59.356,-87.573
736,1,71.8889,98.6868
736,0,18.165,89.719
737,1,15.194,-105.48
737,0,67.904,-113.3
737,1,68.313,73.744
737,0,20.407,66.334
738,1,49.504,-133.13
738,0,68.851,-137.23
738,1,67.84,49.979
738,0,-20.85,38.523
738,1,-31.466,-147.91
739,0,13.912,-152.59
739,1,53.32,-157.35
739,0,70.431,-161.41
739,1,70.997,27.47
739,0,-30.417,13.865
739,1,-32.417,-171.42
740,0,13.756,-176.19
740,1,58.65,0.51417
740,0,0.88457,-6.508
740,1,-51.458,167.45
741,0,14.002,160.15
741,1,46.491,156.43
741,0,71.385,150.97
741,1,-42.416,142.55
742,0,5.1197,137.44
742,1,29.588,134.89
742,0,73.274,126.51
742,1,9.3618,-52.895
742,0,-42.034,-58.38
742,1,-38.767,118.47
743,0,76.346,101.11
743,1,60.869,-69.898
743,0,-14.312,-78.896
744,1,18.239,88.869
744,0,70.592,80.434
744,1,61.983,-93.278
744,0,13.21,-99.747
745,1,21.754,64.88
745,0,68.378,57.588
745,1,69.737,-114.73
745,0,31.117,-121.46
745,1,-15.899,-126.3
745,0,-31.05,-127.92
745,1,-29.235,46.499
746,0,67.429,34.262
746,1,69.262,-138.51
746,0,56.591,-141.59
746,1,4.2491,-147.89
746,0,-31.053,-151.54
746,1,-37.825,23.876
747,0,64.894,11.35
747,1,21.37,-169.76
747,0,-32.326,-175.31
748,1,1.7501,-3.9378
748,0,58.241,-10.795
748,1,17.206,166.19
748,0,-26.28,161.75
749,1,71.308,151.4
749,0,55.949,147.44
749,1,3.1165,141.14
749,0,-39.655,136.58
749,1,-32.246,-47.635
750,0,9.1227,-51.916
750,1,72.726,128.39
750,0,-35.205,113.5
750,1,-58.879,-67.459
751,0,55.712,-81.183
751,1,77.2793,107.5126
751,0,2.157,93.807
752,1,13.274,-99.573
752,0,65.056,-106.78
752,1,70.682,80.288
752,0,16.728,71.662
753,1,44.888,-126.77
753,0,70.272,-132.02
753,1,68.156,55.789
753,0,-28.822,43.374
753,1,-31.786,-142.17
753,0,-1.2861,-145.35
754,1,53.319,-151.64
754,0,70.868,-155.87
754,1,69.261,32.539
754,0,-37.893,18.704
754,1,-31.941,-165.77
755,0,18.234,-170.94
755,1,62.455,7.0259
755,0,1.6847,-0.71758
755,1,-49.085,172.8
756,0,17.119,165.55
756,1,50.943,161.5
756,0,70.595,156.99
756,1,-47.494,148.95
757,0,10.879,142.57
757,1,28.788,140.69
757,0,71.225,133.12
757,1,3.279,-47.796
757,0,-36.156,-51.944
757,1,-37.974,124.08
758,0,74.691,107.86
758,1,61.818,-63.981
758,0,40.996,-67.336
758,1,22.958,-69.402
758,0,-20.384,-73.814
758,1,-3.9955,96.824
759,0,72.328,85.429
759,1,58.65,-88.261
759,0,11.766,-94.182
760,1,17.275,71.058
760,0,69.011,63.09
760,1,66.258,-110.12
760,0,24.566,-116.47
761,1,0.63001,49.121
761,0,67.113,40.068
761,1,69.893,-132.58
761,0,53.256,-136.45
761,1,-3.1125,-142.92
761,0,-30.417,-145.76
761,1,-36.078,29.376
762,0,69.643,15.625
762,1,25.041,-163.66
762,0,-32.332,-169.6
763,1,2.0681,1.7404
763,0,66.004,-6.8567
763,1,16.407,171.82
763,0,-32.968,166.71
764,1,70.677,156.86
764,0,55.631,153.09
764,1,11.599,147.71
764,0,-42.512,141.93
764,1,-27.79,-42.424
765,0,3.0394,-45.594
765,1,71.306,133.49
765,0,-38.544,118.81
765,1,-46.382,-63.782
766,0,24.959,-71.465
766,1,37.252,-72.856
766,0,61.105,-76.518
766,1,74.77,111.54
766,0,-5.6845,98.733
767,1,11.841,-93.717
767,0,66.171,-101.37
767,1,72.252,86.647
767,0,4.5595,76.139
768,1,27.183,-118.94
768,0,69.325,-125.97
768,1,68.946,61.757
768,0,8.7292,52.939
768,1,-30.831,-136.56
768,0,-4.8064,-139.29
769,1,57.13,-146.59
769,0,70.589,-150.05
769,1,66.731,37.451
769,0,-37.575,24.453
769,1,-31.624,-160.09
770,0,18.554,-165.27
770,1,66.096,13.653
770,0,0.5639,4.8809
770,1,-45.124,177.95
771,0,15.199,171.46
771,1,55.55,166.45
771,0,69.581,163.07
771,1,-37.655,153.38
772,0,11.845,148.18
772,1,39.167,145.19
772,0,71.704,138.64
772,1,1.3528,-42.278
772,0,-27.566,-45.255
772,1,-36.06,129.56
773,0,73.433,114.23
773,1,22.158,-63.777
773,0,-58.185,-73.059
773,1,-9.4308,103.08
774,0,75.006,89.768
774,1,57.538,-82.761
774,0,9.3636,-88.715
775,1,4.6371,78.051
775,0,68.539,68.958
775,1,65.782,-104.54
775,0,18.809,-111.37
776,1,10.716,53.819
776,0,66.482,45.963
776,1,69.577,-126.98
776,0,48.645,-131.45
776,1,-6.1513,-137.51
776,0,-30.575,-140.07
776,1,-30.667,34.461
777,0,70.591,20.988
777,1,70.8606,-150.1193
777,0,52.935,-154.41
777,1,26.959,-157.74
777,0,-31.375,-163.78
777,1,-3.6788,8.0255
778,0,58.082,0.65699
778,1,4.7264,176.34
778,0,-50.269,170.18
779,1,68.624,161.84
779,0,47.843,157.58
779,1,11.761,153.43
779,0,-47.426,146.97
780,1,71.305,139.2
780,0,26.312,131.33
780,1,7.2767,129.36
780,0,-37.273,124.68
780,1,-42.575,-58.583
781,0,22.082,-65.448
781,1,41.078,-67.619
781,0,61.422,-70.878
781,1,72.881,116.27
781,0,-9.8419,104.02
782,1,8.8019,-87.7
782,0,62.055,-94.631
782,1,71.1652,91.8986
782,0,13.202,82.721
783,1,19.516,-112.41
783,0,69.804,-120.42
783,1,67.201,66.913
783,0,16.884,59.479
783,1,-30.985,-130.84
783,0,-9.9194,-133.06
784,1,56.811,-140.82
784,0,69.956,-144.1
784,1,65.942,42.937
784,0,-35.029,30.468
784,1,-31.148,-154.44
785,0,26.865,-160.44
785,1,69.576,20.451
785,0,-7.7515,9.7577
785,1,-32.894,-177.86
786,0,4.4742,178.26
786,1,64.197,-4.7562
786,0,3.1242,-12.772
786,1,-17.742,156.88
787,0,12.003,153.88
787,1,56.187,148.43
787,0,72.174,144.14
787,1,-1.0424,-36.808
787,0,-23.097,-39.062
787,1,-38.923,135.62
788,0,7.6861,130.7
788,1,23.523,129.06
788,0,73.437,119.94
788,1,13.037,-59.011
788,0,-59.294,-67.566
788,1,-11.185,108.97
789,0,75.789,94.994
789,1,59.286,-76.714
789,0,4.5656,-83.486
790,1,13.277,82.89
790,0,68.378,74.722
790,1,64.678,-99.122
790,0,15.614,-105.99
791,1,16.314,58.958
791,0,67.428,51.396
791,1,69.423,-121.33
791,0,44.672,-126.3
791,1,-12.541,-132.45
791,0,-30.889,-134.39
791,1,-22.541,39.284
792,0,70.903,26.579
792,1,69.895,-144.77
792,0,55.958,-148.19
792,1,6.1715,-154.18
792,0,-30.414,-157.96
792,1,-36.713,17.254
793,0,63.474,5.2173
793,1,15.767,-176.83
793,0,-45.041,176.63
794,1,2.2293,-10.474
794,0,33.411,-13.747
794,1,69.419,167.82
794,0,54.367,164.3
794,1,13.207,159.29
794,0,-16.226,156.32
795,1,71.94,145.18
795,0,31.267,137.59
795,1,5.1999,134.86
795,0,-35.998,130.54
795,1,-38.45,-53.392
796,0,12.001,-58.696
796,1,41.711,-61.99
796,0,62.21,-65.343
796,1,72.571,121.83
796,0,-11.756,109.54
796,1,-12.47,-79.854
797,0,59.357,-88.351
797,1,76.419,100.28
797,0,18.005,88.924
798,1,16.634,-106.41
798,0,69.169,-114.49
798,1,66.415,72.393
798,0,21.206,65.639
798,1,-31.148,-125.11
798,0,-17.434,-126.58
799,1,51.889,-134.28
799,0,69.167,-138.11
799,1,67.365,49.055
799,0,-21.17,37.711
799,1,-31.306,-148.71
800,0,23.983,-154.42
800,1,52.202,-157.95
800,0,70.11,-162.07
800,1,70.529,26.51
800,0,-28.978,13.247
800,1,-31.627,-172.29
801,0,15.511,-177.15
801,1,64.361,0.99487
801,0,0.89013,-7.2861
801,1,-26.363,163.5
802,0,13.117,159.47
802,1,46.326,155.68
802,0,71.064,150.32
802,1,-42.58,141.79
803,0,5.2806,136.65
803,1,30.068,134.06
803,0,72.487,126.1
803,1,10.001,-53.609
803,0,-42.669,-59.241
803,1,-39.402,117.77
804,0,76.346,100.33
804,1,60.393,-70.777
804,0,35.896,-74.449
804,1,26.956,-75.462
804,0,-13.514,-79.593
805,1,17.593,88.157
805,0,70.744,79.597
805,1,62.147,-94.02
805,0,13.537,-100.49
806,1,21.268,64.153
806,0,68.057,56.912
806,1,69.585,-115.56
806,0,31.442,-122.2
806,1,-17.171,-127.21
806,0,-31.044,-128.7
806,1,-30.355,45.845
807,0,67.265,33.533
807,1,68.952,-139.39
807,0,54.692,-142.7
807,1,4.0951,-148.68
807,0,-30.888,-152.3
807,1,-37.831,23.098
808,0,65.527,10.404
808,1,16.732,-171.02
808,0,-31.371,-175.98
809,1,0.95071,-4.6363
809,0,58.401,-11.604
809,1,16.885,165.38
809,0,-27.556,160.83
810,1,70.998,150.5
810,0,38.929,144.2
810,1,13.525,141.41
810,0,-39.967,135.77
810,1,-34.002,-48.211
811,0,9.597,-52.742
811,1,72.732,127.62
811,0,-13.192,115.1
811,1,-59.674,-68.079
812,0,56.817,-82.159
812,1,76.818,106.38
812,0,2.8036,93.093
813,1,13.274,-100.35
813,0,65.531,-107.68
813,1,71.313,79.759
813,0,17.528,70.966
814,1,45.366,-127.62
814,0,70.114,-132.74
814,1,67.84,54.911
814,0,-27.866,42.701
814,1,-31.149,-143.02
814,0,-1.606,-146.1
815,1,53.789,-152.49
815,0,70.849,-156.64
815,1,68.477,31.498
815,0,-38.046,17.907
815,1,-31.629,-166.58
816,0,15.988,-171.49
816,1,59.767,5.6679
816,0,1.2111,-1.5436
816,1,-49.725,172.12
817,0,17.273,164.76
817,1,49.505,160.93
817,0,70.904,156.09
817,1,-47.658,148.19
818,0,12.319,141.65
818,1,30.385,139.73
818,0,71.225,132.35
818,1,4.2393,-48.478
818,0,-37.428,-52.875
818,1,-38.133,123.33
819,0,74.376,107.25
819,1,61.977,-64.724
819,0,40.996,-68.114
819,1,23.597,-70.113
819,0,-19.905,-74.542
819,1,-3.5156,95.998
820,0,72.485,84.579
820,1,59.127,-88.946
820,0,12.407,-94.896
821,1,17.269,70.28
821,0,69.004,62.313
821,1,66.897,-110.71
821,0,25.531,-117.15
821,1,-23.184,50.772
822,0,66.474,39.475
822,1,69.899,-133.35
822,0,53.103,-137.26
822,1,-2.6262,-143.65
822,0,-30.411,-146.54
822,1,-37.038,28.713
823,0,68.531,15.225
823,1,70.899,-156.59
823,0,51.511,-161.13
823,1,22.17,-164.74
823,0,-30.734,-170.2
824,1,1.5883,1.0098
824,0,66.162,-7.6795
824,1,17.366,171.14
824,0,-28.033,166.49
825,1,70.834,156.15
825,0,55.631,152.31
825,1,11.759,146.94
825,0,-42.513,141.15
825,1,-26.834,-43.307
826,0,3.3534,-46.404
826,1,71.471,132.78
826,0,-38.856,118.0
826,1,-50.031,-64.034
827,0,25.272,-72.277
827,1,36.767,-73.577
827,0,60.782,-77.228
827,1,72.887,109.78
827,0,-5.6783,97.955
828,1,11.995,-94.511
828,0,66.639,-102.28
828,1,71.628,85.6
828,0,4.7257,75.377
829,1,28.94,-119.91
829,0,70.43,-127.15
829,1,68.313,60.771
829,0,-26.912,48.516
829,1,-30.83,-137.34
829,0,-3.6861,-140.18
830,1,56.178,-147.19
830,0,70.238,-150.7
830,1,64.832,36.154
830,0,-38.211,23.597
830,1,-31.305,-160.91
831,0,21.426,-166.34
831,1,66.735,13.056
831,0,1.37,4.1829
831,1,-44.971,177.15
832,0,17.753,170.42
832,1,53.002,166.1
832,0,69.8,162.22
832,1,-38.615,152.71
833,0,11.359,147.45
833,1,39.001,144.43
833,0,70.752,138.24
833,1,1.5185,-43.04
833,0,-27.561,-46.033
833,1,-35.43,128.71
834,0,74.535,112.87
834,1,60.073,-59.421
834,0,41.314,-62.363
834,1,22.157,-64.555
834,0,-58.028,-73.808
834,1,-9.2708,102.29
835,0,74.692,89.171
835,1,57.379,-83.569
835,0,9.5232,-89.477
836,1,4.6308,77.273
836,0,68.217,68.283
836,1,65.314,-105.44
836,0,19.934,-112.03
837,1,10.549,53.057
837,0,67.583,44.859
837,1,70.214,-127.53
837,0,48.81,-132.21
837,1,-5.3458,-138.21
837,0,-30.411,-140.83
837,1,-32.106,33.845
838,0,70.427,20.271
838,1,70.248,-151.13
838,0,52.305,-155.29
838,1,27.124,-158.5
838,0,-31.37,-164.56
838,1,-5.6046,7.44
839,0,64.422,-1.5057
839,1,7.4464,175.84
839,0,-56.28,168.41
840,1,68.781,161.12
840,0,47.047,156.69
840,1,13.04,152.78
840,0,-47.744,146.15
840,1,-23.167,-37.992
841,0,0.9596,-40.454
841,1,71.147,138.36
841,0,25.352,130.45
841,1,6.316,128.48
841,0,-38.227,123.78
841,1,-43.051,-59.299
842,0,22.076,-66.226
842,1,41.231,-68.417
842,0,61.416,-71.655
842,1,73.202,115.64
842,0,-9.5162,103.28
843,1,7.9954,-88.397
843,0,63.316,-95.702
843,1,75.877,93.523
843,0,2.4855,80.863
844,1,21.428,-113.39
844,0,69.956,-121.26
844,1,68.156,66.429
844,0,15.61,58.57
844,1,-30.673,-131.65
844,0,-9.7654,-133.86
845,1,56.177,-141.48
845,0,70.272,-145.0
845,1,65.625,42.072
845,0,-35.506,29.633
845,1,-31.466,-155.18
846,0,26.226,-161.15
846,1,69.734,19.728
846,0,-6.4729,9.1077
846,1,-33.53,-178.56
847,0,5.7488,177.35
847,1,56.176,171.28
847,0,70.113,167.81
847,1,65.943,-5.076
847,0,3.7699,-13.486
847,1,-18.865,156.22
848,0,12.637,153.03
848,1,54.594,147.93
848,0,72.799,143.08
848,1,0.72331,-37.41
848,0,-25.483,-40.097
848,1,-39.246,134.88
849,0,6.8799,130.0
849,1,23.037,128.34
849,0,72.486,119.61
849,1,17.043,-59.379
849,0,-59.604,-68.407
849,1,-12.15,108.29
850,0,75.947,94.112
850,1,58.175,-77.709
850,0,4.8852,-84.233
851,1,11.838,82.257
851,0,67.747,74.142
851,1,65.152,-99.777
851,0,16.254,-106.7
852,1,15.668,58.246
852,0,67.423,50.619
852,1,69.428,-122.1
852,0,45.314,-126.99
852,1,-11.417,-133.11
852,0,-31.043,-135.19
852,1,-21.749,38.422
853,0,71.055,25.74
853,1,69.901,-145.55
853,0,56.122,-148.94
853,1,18.657,-153.69
853,0,-31.046,-158.81
853,1,-33.379,16.084
854,0,63.31,4.4781
854,1,14.653,-177.72
854,0,-46.145,175.7
855,1,2.7101,-11.301
855,0,33.253,-14.507
855,1,69.102,166.94
855,0,51.824,163.11
855,1,10.646,158.25
855,0,-17.824,155.38
856,1,72.413,144.6
856,0,30.947,136.78
856,1,11.761,134.74
856,0,-35.68,129.8
856,1,-39.085,-54.093
857,0,13.282,-59.604
857,1,41.552,-62.748
857,0,62.211,-66.122
857,1,72.57,121.05
857,0,-11.277,108.81
858,1,3.8325,-82.269
858,0,59.985,-89.257
858,1,77.6471,100.5409
858,0,18.011,88.146
859,1,17.588,-107.28
859,0,69.321,-115.32
859,1,67.212,71.846
859,0,21.852,64.929
859,1,-31.631,-125.83
859,0,-17.44,-127.36
860,1,52.837,-135.21
860,0,69.635,-139.06
860,1,67.055,48.184
860,0,-22.6,36.781
860,1,-30.675,-149.56
861,0,26.86,-155.51
861,1,70.529,25.731
861,0,-25.632,12.835
861,1,-31.467,-173.09
862,0,17.111,-178.09
862,1,64.202,0.17635
862,0,0.72948,-8.0807
862,1,-23.173,162.38
863,0,11.511,158.86
863,1,55.223,153.53
863,0,72.635,148.87
863,1,-43.062,141.08
864,0,11.356,135.26
864,1,29.583,133.34
864,0,72.639,125.25
864,1,9.3672,-54.452
864,0,-42.822,-60.04
864,1,-38.296,116.86
865,0,75.942,99.824
865,1,60.875,-71.455
865,0,35.584,-75.264
865,1,25.204,-76.43
865,0,-12.229,-80.241
866,1,17.114,87.428
866,0,71.059,78.695
866,1,63.098,-94.579
866,0,13.377,-101.29
867,1,21.748,63.324
867,0,67.741,56.232
867,1,69.585,-116.34
867,0,32.24,-122.89
867,1,-16.372,-127.91
867,0,-30.726,-129.44
867,1,-29.718,44.995
868,0,69.63,31.985
868,1,69.432,-140.01
868,0,55.333,-143.37
868,1,5.8618,-149.28
868,0,-30.404,-153.03
868,1,-38.154,22.359
869,0,64.888,9.7946
869,1,14.818,-172.0
869,0,-32.638,-176.9
870,1,1.9049,-5.5103
870,0,46.476,-10.456
870,1,14.812,164.38
870,0,-29.621,159.82
871,1,71.313,149.85
871,0,38.77,143.4
871,1,6.3236,139.91
871,0,-38.696,135.14
871,1,-33.843,-49.009
872,0,9.2772,-53.489
872,1,72.89,126.91
872,0,-11.914,114.46
872,1,-59.99,-68.793
873,0,57.921,-83.142
873,1,76.981,105.72
873,0,3.7706,92.411
874,1,13.267,-101.13
874,0,66.157,-108.63
874,1,70.373,78.613
874,0,17.375,70.172
875,1,45.996,-128.48
875,0,69.591,-133.33
875,1,67.847,54.135
875,0,-26.585,42.062
875,1,-31.633,-143.74
875,0,-0.49247,-146.99
876,1,53.312,-153.19
876,0,70.199,-157.17
876,1,69.268,30.984
876,0,-37.728,17.167
876,1,-32.425,-167.27
877,0,14.708,-172.14
877,1,57.864,4.5164
877,0,1.5315,-2.2903
877,1,-50.2,171.41
878,0,15.193,164.19
878,1,49.187,160.2
878,0,71.062,155.25
878,1,-48.133,147.48
879,0,6.5516,141.45
879,1,31.816,138.79
879,0,71.376,131.51
879,1,5.6866,-49.112
879,0,-37.898,-53.711
879,1,-37.821,122.51
880,0,74.999,106.12
880,1,62.142,-65.466
880,0,40.685,-68.932
880,1,25.043,-70.737
880,0,-19.26,-75.254
881,1,0.47109,94.82
881,0,71.848,84.081
881,1,59.768,-89.596
881,0,12.734,-95.642
882,1,17.428,69.485
882,0,69.32,61.427
882,1,67.214,-111.4
882,0,26.331,-117.84
882,1,-24.939,50.181
883,0,67.106,38.512
883,1,69.426,-134.3
