rgt,trans_type,lat,lon,asc_req
364,0,32.138,-122.38,1
364,1,-15.676000000000002,-127.32,1
364,0,-31.464999999999996,-129.01,1
364,1,-29.299,45.467999999999996,0
365,0,36.800193154202425,38.54359025740218,0
365,1,11.86611588625882,-148.15989558627274,1
365,0,-33.03342679590216,-152.80770022408498,1
365,1,-37.571,22.808,0
366,0,44.28725693144722,13.9799276872533,0
366,1,15.516000000000002,-171.41,1
366,0,-32.10300000000001,-176.31999999999996,1
367,1,1.3657000000000001,-4.9373,0
367,0,58.61692189568602,-11.905030578792298,0
367,1,15.189000000000002,164.94,1
367,0,-25.420000000000005,160.8,1
368,1,40.692573362496816,144.1631423580239,1
368,0,34.05606098184847,143.3619325785874,1
368,1,13.582999999999997,141.16,1
368,0,-39.592,135.55,1
368,1,-33.425,-48.53799999999999,0
369,0,7.556109694944252,-52.795942584557736,0
369,1,42.135770376664205,120.72588872464826,1
369,0,-12.814999999999996,114.88000000000001,1
369,1,-20.3539912307937,114.10440436756816,1
369,0,-32.1494092774042,112.81930481284692,1
369,1,-59.73199999999999,-68.32599999999998,0
370,0,38.819793609071084,-79.79385631430583,0
370,1,26.90671911532287,95.31918823639938,1
370,0,3.3412,92.88799999999999,1
371,1,12.889000000000003,-100.56999999999998,0
371,0,40.62076255859379,-103.63509846988684,0
371,1,32.531225453583836,72.32741450247394,1
371,0,17.111999999999995,70.66400000000002,1
372,1,36.115423506583895,-126.7051796572172,0
372,0,50.13020150488398,-128.55499660232638,0
372,1,31.782595965358077,48.62369483555416,1
372,0,-27.324,42.501,1
372,1,-31.214000000000002,-143.26999999999998,0
373,0,3.4433999999999996,-146.86,0
373,1,40.93005027667369,26.09699527802691,0
373,0,-37.604772488343585,17.70089305184157,0
373,1,-33.21591076643223,-166.6584636561597,1
374,0,17.209,-171.87,0
374,1,57.285999999999994,4.927599999999999,1
374,0,1.2685,-1.7973,1
374,1,-49.941,171.88999999999996,0
374,0,-39.49983933025773,170.4726061377435,0
374,1,-30.24284142990241,169.3838583719196,0
375,0,16.735,164.54999999999998,0
375,1,-46.40426283553785,147.7582347064131,0
376,0,12.922297327030098,141.32584062310596,0
376,1,4.693876655360201,-48.69200917571756,1
376,0,-38.00600000000001,-53.20499999999999,1
376,1,-38.82699999999999,123.14999999999998,0
377,0,43.304171892729066,114.30134969584736,0
377,1,24.045022621607114,-70.32449695127464,1
377,0,-18.8342700314474,-74.68997893050071,1
377,1,-1.5652983096901105,95.54287095435939,1
378,0,26.858587018898298,92.6261365261586,0
378,1,39.83809312489,-92.14090983138907,1
378,0,12.471,-95.14899999999999,1
379,1,17.21,70.02699999999999,0
379,0,31.799549409974393,68.45627230656868,0
379,1,35.79703482096199,-116.25017439431736,1
379,0,26.866999999999994,-117.26,1
379,1,-25.01037749214983,-122.5851863936826,1
379,0,-32.61845888654959,-123.42904591199311,1
379,1,-24.04,50.60399999999999,0
380,0,35.277992708070144,44.43438786202049,0
380,1,1.2844952357332489,-143.5137674559007,1
380,0,-32.95279107380108,-147.08813240320072,1
380,1,-37.25499999999999,28.479,0
381,0,39.80198469560511,20.26751191743216,0
381,1,23.665999999999993,-164.84,1
381,0,-32.109,-170.60999999999999,1
382,1,1.8431,0.72485,0
382,0,65.78199999999998,-7.833899999999999,0
382,1,19.189,171.06999999999996,1
382,0,-27.331999999999997,166.29999999999998,1
382,1,-44.66739680751561,164.2253733496909,1
382,0,-50.900015117034485,163.3316886041787,1
383,1,50.65058167096492,151.24427608219415,1
383,0,41.256702010532464,149.9451913591917,1
383,1,13.102999999999996,146.82,1
383,0,-42.132000000000005,140.94,1
383,1,-26.739000000000004,-43.577,0
384,0,2.9745000000000004,-46.626,0
384,1,37.96400028651579,125.9151632164563,1
384,0,-38.798,117.74000000000001,1
384,1,-49.772999999999996,-64.333,0
385,0,25.054000000000002,-72.513,0
385,1,45.73579998816423,103.29459564444689,0
385,0,39.22921034734296,102.45071641784472,0
385,1,27.08903913435318,101.04943431925382,1
385,0,-4.980999999999999,97.76499999999999,1
386,1,12.575999999999999,-94.83,0
386,0,40.86418070081856,-97.95612820755099,0
386,1,29.728398039114058,77.72167721915645,1
386,0,5.4232,75.18800000000002,1
387,1,29.674000000000003,-120.26,0
387,0,36.98952169224208,-121.09922967124683,0
387,1,43.724378011416746,55.786519238697814,1
387,0,8.1012711940574,51.837605525239006,1
387,1,-3.0292763803184206,50.72273943148455,1
387,0,-27.804000000000002,48.159,1
387,1,-31.214000000000002,-137.56,0
387,0,-3.4312999999999994,-140.46,0
388,1,40.11674611402257,31.70522801518569,0
388,0,-38.6784910572349,23.28064478807403,0
388,1,-33.13344794117097,-160.9574824079593,1
389,0,21.847,-166.64999999999998,0
389,1,43.23890847464766,8.485539526872905,1
389,0,1.7474,3.9612999999999996,1
389,1,-45.347,176.94,0
390,0,19.612999999999996,169.97,0
390,1,58.4553416404064,-12.759428211830171,0
390,0,52.87252184104162,-13.741638318657163,0
390,1,-37.879000000000005,152.35999999999999,0
391,0,12.9,147.03999999999996,0
391,1,1.5759000000000003,-43.294,1
391,0,-27.822000000000006,-46.321,1
391,1,-35.966,128.52,0
392,0,42.19107288610057,120.1560574864954,0
392,1,21.84993738009586,-64.84701431909484,1
392,0,-57.96999999999999,-74.05599999999998,1
392,1,-9.489599999999996,102.04999999999998,0
393,0,26.848340920093023,98.33792849764593,0
393,1,39.76721592603287,-86.43853935893071,1
393,0,9.747,-89.714,1
394,1,4.4117999999999995,77.035,0
394,0,31.82845507209029,74.16385498117718,0
394,1,36.613195441157444,-110.44279592784372,1
394,0,20.311999999999998,-112.24999999999999,1
395,1,9.369999999999997,52.917,0
395,0,30.79434490279418,50.660487886397796,0
395,1,-5.518559320612553,-138.4842808665243,1
395,0,-30.99,-141.15,1
395,1,-32.163999999999994,33.592999999999996,0
396,0,40.82494146699605,25.850108316633968,0
396,1,26.370032769214163,-158.84195751320559,1
396,0,-31.790000000000006,-164.86,1
396,1,-3.2639,6.945899999999999,0
397,0,64.048,-1.6714,0
397,1,7.5037,175.58,1
397,0,-34.14011572266147,171.2469486527821,1
397,1,-39.41553955733757,170.61373277824575,1
397,0,-51.00399999999999,169.03,1
398,1,14.192364927489399,152.64212303250693,1
398,0,-46.84282588092405,146.01840320176197,1
398,1,-20.615817919495587,-38.52162768586314,1
399,0,0.89437,-40.706999999999994,0
399,1,72.63,138.73,1
399,0,25.255999999999993,130.18,1
399,1,8.620499999999996,128.46,1
399,0,-38.322,123.51,1
399,1,-42.322,-59.654,0
400,0,22.016999999999996,-66.479,0
400,1,45.7886067348606,109.01204743899743,0
400,0,-9.842001420779814,102.98617771906105,0
401,1,9.3769,-88.79599999999999,0
401,0,39.84634043387725,-92.11834319585766,0
401,1,26.83539570367918,83.11292082563759,1
401,0,2.3828999999999994,80.59299999999999,1
402,1,22.649000000000004,-113.78,0
402,0,36.46785005135659,-115.32608256485874,0
402,1,44.842382335832134,61.64498841869441,1
402,0,15.347999999999995,58.282999999999994,1
402,1,-30.89,-131.88,0
402,0,-9.664400000000002,-134.12,0
403,1,36.76759155175773,37.00557246767968,0
403,0,-35.13935014101765,29.416479863202966,0
403,1,-33.05295559944918,-155.2568274288003,1
404,0,26.960999999999995,-161.48999999999998,0
404,1,44.14081920039237,14.31456179988902,1
404,0,-6.409099999999999,8.8547,1
404,1,-32.322,-178.96,0
405,0,6.692785913402261,176.9954553274082,0
405,1,60.91324613138006,-6.55139626575928,1
405,0,3.6672000000000002,-13.755999999999998,1
405,1,-18.444999999999997,155.91999999999996,0
406,0,12.738000000000001,152.76,0
406,1,41.10202263464482,149.6227131204749,0
406,0,50.46591585857486,148.3318968044032,0
406,1,55.806,147.46,0
406,0,73.215,142.62,0
406,1,0.30052999999999996,-37.712,1
406,0,-25.107000000000003,-40.315999999999995,1
406,1,-38.352,134.51,0
407,0,8.4215,129.58,0
407,1,22.978000000000005,128.07999999999998,0
407,0,37.4402982978511,126.45771939469766,0
407,1,17.9,-59.55,1
407,0,-60.492999999999995,-68.849,1
407,1,-11.729,107.99,0
408,0,29.650126715353956,103.73986325368207,0
408,1,39.20457937304377,102.62414110937277,0
408,0,45.57541648528043,101.79933125440125,0
408,1,39.33245174076358,-80.78182455208885,1
408,0,4.949,-84.48599999999999,1
409,1,10.651999999999996,82.118,0
409,0,28.540692612931867,80.2424525959504,0
409,1,35.0003660136533,-104.92364006176777,1
409,0,16.636999999999997,-106.91999999999999,1
410,1,15.290000000000003,58.026,0
410,0,43.8505974578148,54.79029684504995,0
410,1,-10.560000000000002,-133.27999999999997,1
410,0,-31.304000000000002,-135.48,1
410,1,-22.286,38.219,0
411,0,41.341797384664396,31.495225925467324,0
411,1,23.927113019177686,-153.39562974568406,1
411,0,-31.307000000000002,-159.1,1
411,1,-32.801,15.757999999999996,0
412,0,42.77960964400524,7.690612832495581,0
412,1,15.35,-177.90999999999997,1
412,0,-45.929,175.46999999999997,1
413,1,2.8115000000000006,-11.57,0
413,0,33.833,-14.833000000000002,0
413,1,14.178791975078527,158.35075187964503,1
413,0,-35.00835622152859,153.2364567549949,1
414,1,11.57557275258699,134.4659932341892,1
414,0,-33.80941132238332,129.75853808838215,1
414,1,-37.504158773463935,-54.54518599569187,1
415,0,18.336,-60.383999999999986,0
415,1,43.26193801322825,114.38340701531244,0
415,0,-11.870036263474551,108.49057544459744,0
415,1,-56.611619042031975,-75.41317441458061,0
415,0,-45.46301709477208,-77.14643298433758,0
416,1,3.7736999999999994,-82.523,0
416,0,39.76797463069873,-86.39863651115171,0
416,1,25.83615812961032,88.71426347205183,1
416,0,17.428000000000004,87.82699999999998,1
417,1,19.607999999999997,-107.75,0
417,0,36.25595882784225,-109.59026151414565,0
417,1,31.799549409974368,65.75519519286067,1
417,0,21.428999999999995,64.625,1
417,1,-31.053000000000008,-126.15999999999997,0
417,0,-16.38,-127.72999999999999,0
418,1,35.78963944988892,42.59885581271484,0
418,0,-25.257703658361997,36.23689264665104,0
418,1,-32.975110731589254,-149.555962873096,1
419,0,28.872,-155.99,0
419,1,40.30831538774055,19.529803804936407,1
419,0,-25.09,12.634999999999998,1
419,1,-32.328,-173.25,0
420,0,15.286000000000003,-178.16999999999996,0
420,1,64.107,-0.10679999999999999,1
420,0,0.7932699999999999,-8.3337,1
420,1,-52.62867320572034,165.8156340445436,0
420,0,-44.33466538730133,164.60621973167662,0
420,1,-20.047,161.79,0
421,0,11.452000000000002,158.60999999999999,0
421,1,-40.91734537250436,140.5423619622522,0
422,0,12.417999999999997,134.89,0
422,1,29.365,133.1,0
422,0,36.331024702897764,132.30003985485774,0
422,1,9.424699999999998,-54.705,1
422,0,-43.082,-60.333000000000006,1
422,1,-38.672,116.64,0
422,0,-19.96066912779446,114.54503919275339,0
422,1,-11.937650622976268,113.71843691603807,0
423,0,45.97803291743303,107.45403389370259,0
423,1,39.78992933207809,-75.01473794393564,1
423,0,-13.510589530322001,-80.63055500784073,1
424,1,16.729,87.208,0
424,0,25.915851461376135,86.23954444040365,0
424,1,41.10785601380635,-98.47094170590086,1
424,0,13.281000000000002,-101.55999999999999,1
425,1,21.522999999999996,63.088,0
425,0,44.73107484103955,60.38282744543465,0
425,1,39.19419726185698,-122.32892493252224,1
425,0,32.623,-123.11,1
425,1,-15.35,-128.06,1
425,0,-31.458000000000002,-129.79,1
425,1,-28.987,44.653999999999996,0
426,0,36.7644031774206,37.76930493471503,0
426,1,13.293530181098921,-148.7932770538479,1
426,0,-33.04441563085775,-153.5875536169606,1
426,1,-38.053999999999995,22.088,0
427,0,44.54928187449168,13.166346708015569,0
427,1,18.394999999999996,-171.88999999999996,1
427,0,-31.785,-177.06,1
428,1,1.366,-5.7159,0
428,0,45.304,-10.553999999999998,0
428,1,50.80849677242118,-11.34604607266721,0
428,0,58.51793399395271,-12.664294013844792,0
428,1,70.11199999999998,172.74,1
428,0,56.015999999999984,169.25,1
428,1,14.549000000000001,164.09999999999997,1
429,1,12.90468720648318,140.31126272183417,1
429,0,-37.83433591040584,134.99034697452436,1
429,1,-32.20897632321928,-49.45617556551846,1
430,0,8.240970174969515,-53.64351304317648,0
430,1,42.19240717774444,119.95450497245471,1
430,0,-12.649000000000001,114.11999999999999,1
430,1,-21.100391463630103,113.24733139957227,1
430,0,-28.666264870155832,112.43185264940826,1
430,1,-59.265,-69.199,0
430,0,-30.724,-73.245,0
430,1,-19.245000000000005,-74.484,0
431,0,39.252735588525276,-80.62561371263891,0
431,1,26.921740991561343,94.54215366815994,1
431,0,4.3085,92.206,1
432,1,13.367999999999997,-101.39999999999999,0
432,0,39.74026257235612,-104.30358835556565,0
432,1,32.53873921588091,71.5495653397149,1
432,0,17.273,69.902,1
433,1,32.8801812258522,47.97021697110236,0
433,0,-24.6344476537529,42.01414962214265,0
433,1,-32.89513507359554,-143.85513270695694,1
434,0,4.2434,-147.72,0
434,1,40.74578513291659,25.295019725364433,0
434,0,-36.63873533560774,17.038501211414513,0
434,1,-33.23527604373735,-167.4349265824873,1
435,0,18.482000000000003,-172.78999999999996,0
435,1,57.451999999999984,4.1796,1
435,0,1.1156000000000001,-2.5913,1
435,1,-50.26499999999999,171.15999999999997,0
435,0,-40.09929913751121,169.7686739472981,0
435,1,-29.688803663297087,168.5431754701557,0
436,0,15.768,163.86999999999998,0
436,1,-46.74046051713782,147.0264826282789,0
437,0,5.052399999999999,141.33999999999997,0
437,1,5.162001010803932,-49.42379254395376,0
437,0,-36.963686254199025,-53.85716916260497,0
437,1,-36.79331525702411,122.12512495439077,1
438,0,43.689148320309556,113.47208076234614,0
438,1,24.51276924007561,-71.0531676454012,1
438,0,-18.78372407228561,-75.46343955441323,1
439,1,1.3721999999999999,94.47,0
439,0,26.62987154518956,91.87234161427938,0
439,1,39.742064548170816,-92.9316359932423,1
439,0,12.472,-95.92800000000001,1
440,1,17.363,69.23199999999999,0
440,0,31.799549409974393,67.6775602219929,0
440,1,34.8805905503033,-117.13669082325639,1
440,0,25.596000000000004,-118.17999999999998,1
440,1,-22.75751353308832,-123.1228552743294,1
440,0,-32.62950188314882,-124.20908947196706,1
440,1,-24.047,49.826,0
441,0,35.59777180003089,43.618003461788106,0
441,1,2.7126867493779185,-144.14959264010338,1
441,0,-32.96379204045557,-147.86813363987946,1
441,1,-37.262,27.700999999999997,0
442,0,40.43013597571805,19.410285063209766,0
442,1,22.554,-165.74,1
442,0,-32.261,-171.41,1
443,1,1.5229000000000001,-0.021745,0
443,0,65.62399999999998,-8.5695,0
443,1,19.349999999999998,170.29999999999998,1
443,0,-27.96800000000001,165.46,1
444,1,50.74573534499091,150.48008959527706,1
444,0,40.41407857754243,149.0600622208901,1
444,1,13.974279116280286,146.1308399953343,1
444,0,-41.814,140.2,1
444,1,-27.217000000000002,-44.30299999999999,0
445,0,2.968,-47.404,0
445,1,38.66786462887905,125.22231483791398,1
445,0,-38.949999999999996,116.95,1
445,1,-51.996,-64.77,0
446,0,25.366999999999997,-73.325,0
446,1,45.65352140291088,102.50463336359854,0
446,0,39.39873032992543,101.6929731182934,0
446,1,26.823086335398788,100.24175703458539,1
446,0,-4.1739999999999995,97.06799999999998,1
447,1,12.248999999999997,-95.575,0
447,0,41.270769566070406,-98.78620171161852,0
447,1,30.026895920550118,76.97632221648462,1
447,0,6.390500000000001,74.506,1
448,1,30.951000000000008,-121.18000000000002,0
448,0,38.86458506099624,-122.10538641612332,0
448,1,43.80301144473965,55.01829910914339,1
448,0,-28.918,47.25699999999999,1
448,1,-30.895,-138.37000000000003,0
448,0,-2.471499999999999,-141.33999999999997,0
449,1,42.142343120783245,31.18352002788867,0
449,0,-38.6784910572349,22.501924191806417,0
449,1,-33.1528120246817,-161.73391791381286,1
450,0,21.847,-167.42999999999998,0
450,1,42.7749418547414,7.646251919097256,1
450,0,2.0679999999999996,3.2146999999999997,1
450,1,-45.03,176.12,0
451,0,16.5351229313795,169.506537206032,0
451,1,-37.516788621837186,151.54196612609704,0
452,0,13.984838263039949,146.14901054025552,0
452,1,1.6852448843735652,-44.06151594090853,1
452,0,-28.452999999999996,-47.169,1
452,1,-35.814,127.72,0
453,0,42.19623156410603,119.37678559066921,0
453,1,22.317248560331926,-65.57628206052017,1
453,0,-56.84416652073178,-74.6252126037146,1
453,1,-7.769915263648893,101.09716139985878,1
454,0,26.86343454786786,97.55758541268305,0
454,1,39.762667951584,-87.21789922606969,1
454,0,10.067999999999998,-90.45999999999998,1
455,1,5.2113000000000005,76.17599999999999,0
455,0,32.30165734157831,73.33129455473937,0
455,1,36.724610345158425,-111.20818154854344,1
455,0,20.792,-112.98,1
456,1,6.482,52.428999999999995,0
456,0,30.795185803671423,49.88166913375815,0
456,1,-4.795092002167442,-139.1904049199574,1
456,0,-31.461000000000006,-141.99,1
456,1,-33.28499999999999,32.94299999999999,0
457,0,40.73156761782348,25.083175468335448,0
457,1,26.389589743881,-159.6184609518604,1
457,0,-31.783,-165.64,1
457,1,-5.0306,6.3443,0
458,0,63.88299999999999,-2.4092999999999996,0
458,1,9.270899999999997,174.97999999999996,1
458,0,-32.3114154436696,170.67922099015195,1
458,1,-40.15846032424653,169.7424171488161,1
458,0,-51.629999999999995,168.14999999999998,1
459,1,14.147949414027062,151.8589126884164,1
459,0,-46.68729876230513,145.2615700766937,1
459,1,-22.550107049044268,-39.09594314769158,1
460,0,0.73389,-41.47,0
460,1,72.0,137.66999999999996,1
460,0,24.138000000000005,129.27999999999997,1
460,1,11.982,128.01999999999998,1
460,0,-38.162,122.75,1
460,1,-43.59199999999999,-60.26599999999999,0
461,0,21.849999999999998,-67.23999999999998,0
461,1,45.95408747742496,108.25609519767013,0
461,0,-9.08624526500791,102.2838361992208,0
462,1,9.529799999999998,-89.59,0
462,0,39.74206454817081,-92.88405605362117,0
462,1,26.878040300903145,82.33892070326988,1
462,0,2.39,79.815,1
463,1,23.121999999999996,-114.60999999999997,0
463,0,36.016167092568395,-116.05117211760502,0
463,1,44.784101199874776,60.858581173633866,1
463,0,13.755,57.34199999999999,1
463,1,-31.056,-132.64,0
463,0,-8.8716,-134.98,0
464,1,36.77084030076951,36.22734538918538,0
464,0,-36.39336698351794,28.48915167759658,0
464,1,-33.07235620097394,-156.033237008798,1
465,0,27.440000000000005,-162.32,0
465,1,44.46229674369802,13.578836662166015,1
465,0,-5.289200000000001,8.1885,1
465,1,-33.914,-179.55999999999997,0
466,0,7.766753925891938,176.10876138396247,0
466,1,60.55197432927988,-7.406481655002211,1
466,0,47.9118340640029,-9.562910817157709,1
466,1,42.24197316413132,-10.331882457619129,1
466,0,4.1539,-14.485999999999999,1
466,1,-23.08,155.62,0
467,0,13.371999999999998,151.92,0
467,1,40.38152378487689,148.9349502288256,0
467,0,72.578,142.14999999999998,0
467,1,0.6270999999999999,-38.45799999999999,1
467,0,-26.536,-41.249,1
467,1,-37.882,133.67999999999998,0
468,0,8.414699999999998,128.80999999999997,0
468,1,22.492,127.35999999999999,0
468,0,38.29716867720769,125.57518201973296,0
468,1,20.626,-60.04500000000001,1
468,0,-60.170999999999985,-69.561,1
468,1,-11.736,107.21,0
469,0,28.16809307613014,103.12521092236149,0
469,1,39.36329966473452,101.82584131089281,0
469,0,45.297672326621594,101.05845184917862,0
469,1,39.64806591700186,-81.5214603784042,1
469,0,5.589599999999998,-85.19999999999999,1
470,1,2.4901999999999997,82.159,0
470,0,28.81643405520914,79.43325254647166,0
470,1,34.77627434014613,-105.72849456287545,1
470,0,17.276999999999997,-107.62999999999998,1
471,1,13.688999999999997,57.411,0
471,0,44.00631955618889,53.99094324454613,0
471,1,-9.9208,-134.0,1
471,0,-31.14399999999999,-136.24,1
471,1,-22.765,37.49099999999999,0
472,0,42.336427307565245,30.58901718067857,0
472,1,25.288912520409372,-154.02800023053288,1
472,0,-31.619,-159.91,1
472,1,-31.215,14.798,0
473,0,42.72219545754058,6.919457551084171,0
473,1,48.11313640579,6.183974089668736,0
473,0,62.454,3.6400999999999994,0
473,1,14.237,-178.8,1
473,0,-46.714999999999996,174.59,1
474,1,3.2851999999999997,-12.396,0
474,0,34.78399999999999,-15.723,0
474,1,13.942084512055168,157.54788412837286,1
474,0,-36.436740955430714,152.28860863823292,1
475,1,11.14705819981981,133.6438429508239,1
475,0,-33.79915756990467,128.98112434272326,1
475,1,-38.0955151349312,-55.25212629649835,1
476,0,19.934999999999995,-61.32900000000001,0
476,1,43.62588518458302,113.65261199499284,0
476,0,-11.856037250277701,107.71336253112726,0
477,1,3.9270000000000005,-83.317,0
477,0,39.75958199203921,-87.17619790022206,0
477,1,25.83615812961032,87.9356241279892,1
477,0,16.314999999999998,86.93299999999999,1
478,1,19.529,-108.51999999999998,0
478,0,36.608554388297186,-110.41093736015935,0
478,1,31.799549409974368,64.97656156314004,1
478,0,21.508999999999997,63.85499999999998,1
478,1,-31.131999999999998,-126.93000000000002,0
478,0,-14.702,-128.68,0
479,1,36.044572099394756,41.85043250652008,0
479,0,-27.275200032292865,35.238847332203974,0
479,1,-32.99430049498501,-150.33238310198223,1
480,0,28.8,-156.76,0
480,1,40.97947702675476,18.835668919990766,1
480,0,-24.539,11.915,1
480,1,-32.24099999999999,-174.03999999999996,0
481,0,14.894000000000002,-178.9,0
481,1,64.337,-0.8279399999999999,1
481,0,0.54631,-9.1373,1
481,1,-52.45778005307128,165.0095594176499,0
481,0,-45.28068109863609,163.95522662439924,0
481,1,-22.673000000000002,161.29,0
482,0,12.979999999999999,157.67,0
482,1,44.027215459061,154.1743428575743,0
482,0,72.349,147.96,0
482,1,-41.605,139.85,0
483,0,12.177999999999999,134.13,0
483,1,26.89,132.59,0
483,0,36.340003251507106,131.52043498596902,0
483,1,9.824499999999999,-55.443999999999996,1
483,0,-43.160999999999994,-61.121999999999986,1
483,1,-38.592,115.85,0
483,0,-20.564641580833626,113.82968493978096,0
483,1,-11.893069691369444,112.9352095319299,0
484,0,45.94128916271305,106.68051063857307,0
484,1,39.71763788747415,-75.80246385663513,1
484,0,-10.972,-81.151,1
485,1,15.856,86.51899999999999,0
485,0,26.42954620152189,85.4051859784586,0
485,1,41.4437821812372,-99.2069577900547,1
485,0,13.835,-102.27999999999999,1
486,1,21.45,62.317,0
486,0,44.56124521751061,59.627018163356375,0
486,1,40.621805721152555,-122.92973005995766,1
486,0,33.49499999999999,-123.79,1
486,1,-14.317999999999996,-128.73,1
486,0,-31.544,-130.57,1
486,1,-26.73090921869489,43.62780219378633,0
487,0,36.767655296951695,36.99030283448783,0
487,1,14.72134819878221,-149.4260293886206,1
487,0,-33.05540368867202,-154.36744914983836,1
487,1,-38.126,21.318,0
488,0,44.65452001791283,12.37365901143805,0
488,1,18.628,-172.64,1
488,0,-33.62200000000001,-178.05,1
489,1,0.80662,-6.438699999999999,0
489,0,37.737,-10.365,0
489,1,51.10717511819995,-12.170402535383857,0
489,0,58.330112999253444,-13.406557598411833,0
489,1,69.875,171.87999999999997,1
489,0,54.507,168.21,1
489,1,17.509,163.61999999999998,1
489,0,-27.571999999999996,159.01,1
490,1,12.86063551936126,139.52806506631106,1
490,0,-37.18440193905748,134.29039474050344,1
490,1,-33.56510509530451,-50.07904380425406,1
491,0,8.924641574714846,-54.49107665208922,0
491,1,42.164798281883186,119.17222969516264,1
491,0,-12.414999999999997,113.36999999999999,1
491,1,-59.337999999999994,-69.964,0
491,0,-31.433999999999994,-73.943,0
491,1,-18.520000000000003,-75.33899999999998,0
492,0,39.63693482576561,-81.45167467603109,0
492,1,26.936761567302568,93.76508292488509,1
492,0,5.342899999999999,91.531,1
493,1,13.615,-102.2,0
493,0,35.7305216573393,-104.59680933986014,0
493,1,32.33416199035654,70.74746473925705,1
493,0,17.667,69.163,1
494,1,33.42240711854507,47.25383743544223,0
494,0,-23.036363373865886,41.40643747410209,0
494,1,-32.915010184862,-144.63154935880047,1
495,0,14.726,-149.56,0
495,1,40.70799039382952,24.511509840021418,0
495,0,-35.81104593665657,16.358361587772073,0
495,1,-31.766999999999992,-168.38,0
496,0,17.129,-173.42,0
496,1,57.525,3.4143999999999997,1
496,0,1.5098,-3.3307999999999995,1
496,1,-50.812000000000005,170.46,0
496,0,-40.69356782393382,169.06468941466878,0
496,1,-29.26254769229356,167.71695807123524,0
497,0,16.076405497818662,163.06457576739427,0
497,1,-46.88687042172861,146.2683090529794,0
498,0,12.922297327030098,139.76855151095089,0
498,1,5.630719993877477,-50.15553472705453,1
498,0,-33.632,-54.242999999999995,1
498,1,-37.0,121.36999999999998,0
499,0,44.06714643696719,112.64337182942577,0
499,1,24.917157823377917,-71.78854680948906,1
499,0,-18.641999999999996,-76.228,1
500,1,2.0923,93.61999999999999,0
500,0,26.182245172077646,91.14223004507578,0
500,1,39.742064548170816,-93.71045821306548,1
500,0,12.872999999999996,-96.66599999999998,1
501,1,20.169,68.161,0
501,0,31.799549409974375,66.89882066637514,0
501,1,34.768899209207255,-117.9284891370227,1
501,0,25.67,-118.95,1
501,1,-20.439173324823876,-123.6567931311945,1
501,0,-32.64054399408953,-124.98916672354433,1
501,1,-25.077,49.158,0
502,0,35.764976265018575,42.81951379084078,0
502,1,4.2055337649407925,-144.7788641949454,1
502,0,-32.97479205449675,-148.64816444937327,1
502,1,-37.176,26.911999999999995,0
503,0,41.17141725035495,18.537972245071813,0
503,1,22.593503427911457,-166.5146522696346,1
503,0,-32.823999999999984,-172.24999999999997,1
504,1,2.2434,-0.8726699999999998,0
504,0,61.585,-8.365399999999998,0
504,1,18.630000000000006,169.44999999999996,1
504,0,-25.337999999999997,164.95999999999998,1
505,1,50.69560644282017,149.69369393727123,1
505,0,39.92492009989775,148.22011567980445,1
505,1,13.93063404556123,145.3476278534,1
505,0,-41.09899999999999,139.52,1
505,1,-26.658999999999995,-45.142999999999994,0
506,0,2.4147,-48.127,0
506,1,39.33134752682037,124.52522605563499,1
506,0,-38.241,116.24999999999997,1
506,1,-58.233,-64.469,0
507,0,26.486529855267,-74.22510550713243,0
507,1,45.56594950623987,101.71390934234596,1
507,0,39.605883934822245,100.93988945500598,1
507,1,26.82555193778776,99.4633039707318,1
507,0,-2.4999,96.456,1
508,1,12.976,-96.428,0
508,0,41.52349088442805,-99.5969790174028,0
508,1,30.501689254387447,76.2507497154022,1
508,0,8.225099999999998,73.912,1
509,1,31.995,-122.06999999999996,0
509,0,44.4803759830685,-123.6027634162486,0
509,1,43.961984535054455,54.260674403065615,1
509,0,-28.685000000000002,46.504,1
509,1,-31.445999999999994,-139.09,0
509,0,-3.665000000000001,-141.99999999999997,0
510,1,42.35347300352191,30.432031729437963,0
510,0,-38.6784910572349,21.723158192466354,0
510,1,-33.10909475072938,-162.5176767824153,1
511,0,23.045999999999996,-168.32999999999998,0
511,1,42.72219545754058,6.8606470411324905,1
511,0,3.1088,2.5399,1
511,1,-45.426,175.4,0
512,0,17.620541155539893,168.6156496437061,0
512,1,-39.37980829701407,150.99140424442746,0
513,0,12.02,145.56999999999996,0
513,1,2.153622123200775,-44.7933593363408,0
513,0,-28.97820344585584,-48.00586311122962,0
513,1,-34.567941793789736,126.79355542148392,1
514,0,42.03747656299948,118.61856851727893,0
514,1,22.72134510502561,-66.3122004454258,1
514,0,-56.64823476156836,-75.36821054437165,1
514,1,-6.830845098620361,100.22390354477109,1
515,0,26.878527140131567,96.77719174163397,0
515,1,39.882922345994814,-87.98178884177734,1
515,0,10.309,-91.21499999999999,1
516,1,7.3713,75.181,0
516,0,32.52675588662744,72.52682483313617,0
516,1,36.766337052406556,-111.9819359830557,1
516,0,21.191999999999997,-113.71999999999998,1
517,1,5.9277,51.706,0
517,0,30.93648996747726,49.086991371198984,0
517,1,-4.134872248933967,-139.90297154727457,1
517,0,-31.704999999999995,-142.78999999999996,1
517,1,-33.041,32.136,0
518,0,40.67737294951171,24.311239952065083,0
518,1,26.47378407373381,-160.38798662535288,1
